report_date,load_type,load_time,load_weight,dropoff_site
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 01:30:00.000000 UTC,22160.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 02:45:00.000000 UTC,26760.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 02:45:00.000000 UTC,27600.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 04:45:00.000000 UTC,22500.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 01:30:00.000000 UTC,6040.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 12:27:00.000000 UTC,14500.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 05:34:00.000000 UTC,5240.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 05:44:00.000000 UTC,10000.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 11:52:00.000000 UTC,15860.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 12:57:00.000000 UTC,21640.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 05:56:00.000000 UTC,5060.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 04:41:00.000000 UTC,14200.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 11:00:00.000000 UTC,12820.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 04:21:00.000000 UTC,24480.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 05:35:00.000000 UTC,6700.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 12:41:00.000000 UTC,16780.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 12:58:00.000000 UTC,3860.0,TDS LANDFILL
2021-05-12,MIXED LITTER,2021-05-12 01:05:00.000000 UTC,3060.0,TDS LANDFILL
2021-05-12,MIXED LITTER,2021-05-12 01:03:00.000000 UTC,2420.0,TDS LANDFILL
2021-05-12,BULK,2021-05-12 03:41:00.000000 UTC,1640.0,TDS LANDFILL
2021-05-12,BULK,2021-05-12 11:56:00.000000 UTC,6140.0,TDS LANDFILL
2021-05-12,GARBAGE COLLECTIONS,2021-05-12 12:49:00.000000 UTC,17160.0,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 10:45:00.000000 UTC,,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 11:30:00.000000 UTC,,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 12:50:00.000000 UTC,,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 11:10:00.000000 UTC,,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 02:15:00.000000 UTC,,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 10:05:00.000000 UTC,,GREAT NORTHERN
2021-05-12,SWEEPING,2021-05-12 11:35:00.000000 UTC,,GREAT NORTHERN
2021-05-12,ORGANICS,2021-05-12 04:52:00.000000 UTC,13520.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:08:00.000000 UTC,15700.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:36:00.000000 UTC,14080.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:41:00.000000 UTC,9130.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:06:00.000000 UTC,11640.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:56:00.000000 UTC,13180.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:09:00.000000 UTC,11460.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-14 07:05:00.000000 UTC,7880.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:58:00.000000 UTC,18400.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:05:00.000000 UTC,6980.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:18:00.000000 UTC,14660.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:32:00.000000 UTC,11740.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:36:00.000000 UTC,6320.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 11:05:00.000000 UTC,13200.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:17:00.000000 UTC,13420.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 12:19:00.000000 UTC,8700.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:14:00.000000 UTC,3760.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:46:00.000000 UTC,12880.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 06:00:00.000000 UTC,20360.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 01:00:00.000000 UTC,16800.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:32:00.000000 UTC,5620.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:28:00.000000 UTC,20040.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 11:37:00.000000 UTC,8860.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:43:00.000000 UTC,9480.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:00:00.000000 UTC,19400.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:52:00.000000 UTC,13020.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 11:41:00.000000 UTC,14320.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:24:00.000000 UTC,18200.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:32:00.000000 UTC,9240.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 01:07:00.000000 UTC,8080.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-13 04:03:00.000000 UTC,11160.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:51:00.000000 UTC,13020.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:04:00.000000 UTC,11940.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:39:00.000000 UTC,10740.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 04:39:00.000000 UTC,17000.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 02:34:00.000000 UTC,17680.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 02:50:00.000000 UTC,9460.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 05:11:00.000000 UTC,3580.0,ORGANICS BY GOSH
2021-05-12,ORGANICS,2021-05-12 02:30:00.000000 UTC,6260.0,ORGANICS BY GOSH
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:20:00.000000 UTC,6140.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:37:00.000000 UTC,3500.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 01:00:00.000000 UTC,4520.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:53:00.000000 UTC,8260.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 01:03:00.000000 UTC,23240.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:36:00.000000 UTC,15900.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:29:00.000000 UTC,14740.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:33:00.000000 UTC,9100.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:51:00.000000 UTC,14700.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:30:00.000000 UTC,10640.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:21:00.000000 UTC,18160.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:21:00.000000 UTC,13720.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:28:00.000000 UTC,4120.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:33:00.000000 UTC,15320.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:53:00.000000 UTC,17200.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:29:00.000000 UTC,15650.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:06:00.000000 UTC,10200.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:53:00.000000 UTC,5720.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:04:00.000000 UTC,10360.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 03:06:00.000000 UTC,7260.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 03:02:00.000000 UTC,5340.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:30:00.000000 UTC,11280.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 03:20:00.000000 UTC,4320.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:23:00.000000 UTC,12160.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:52:00.000000 UTC,4300.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:25:00.000000 UTC,8820.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-13 10:45:00.000000 UTC,9780.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-13 01:55:00.000000 UTC,3420.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:50:00.000000 UTC,10900.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:55:00.000000 UTC,13980.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 01:52:00.000000 UTC,4400.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:10:00.000000 UTC,5480.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:40:00.000000 UTC,12640.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:09:00.000000 UTC,7420.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:55:00.000000 UTC,13180.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:00:00.000000 UTC,4460.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:00:00.000000 UTC,8460.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 11:00:00.000000 UTC,11040.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:00:00.000000 UTC,3800.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:00:00.000000 UTC,12520.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 12:49:00.000000 UTC,10860.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:00:00.000000 UTC,2900.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 09:15:00.000000 UTC,9360.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:59:00.000000 UTC,9580.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:12:00.000000 UTC,9620.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 10:00:00.000000 UTC,10440.0,BALCONES RECYCLING
2021-05-12,RECYCLING - SINGLE STREAM,2021-05-12 02:00:00.000000 UTC,9580.0,BALCONES RECYCLING
2021-05-12,RECYCLED METAL,2021-05-12 02:43:00.000000 UTC,600.0,AUSTIN IRON AND METAL
2021-05-13,TIRES,2021-05-13 03:25:00.000000 UTC,420.0,MRF
2021-05-13,SWEEPING,2021-05-13 01:40:00.000000 UTC,,ONION CREEK
2021-05-13,SWEEPING,2021-05-13 01:30:00.000000 UTC,,ONION CREEK
2021-05-13,SWEEPING,2021-05-13 01:30:00.000000 UTC,,ONION CREEK
2021-05-13,SWEEPING,2021-05-13 12:00:00.000000 UTC,,ONION CREEK
2021-05-13,SWEEPING,2021-05-13 01:30:00.000000 UTC,,ONION CREEK
2021-05-13,SWEEPING,2021-05-13 12:00:00.000000 UTC,,ONION CREEK
2021-05-13,SWEEPING,2021-05-13 01:35:00.000000 UTC,,PARK CENTER
2021-05-13,BRUSH,2021-05-13 10:41:00.000000 UTC,7800.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 03:58:00.000000 UTC,6840.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 01:59:00.000000 UTC,8080.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 04:17:00.000000 UTC,4660.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 04:01:00.000000 UTC,6580.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 10:55:00.000000 UTC,11140.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 04:01:00.000000 UTC,3660.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 03:59:00.000000 UTC,7040.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 11:35:00.000000 UTC,5440.0,HORNSBY BEND
2021-05-13,BRUSH,2021-05-13 02:45:00.000000 UTC,4000.0,HORNSBY BEND
2021-05-13,BULK,2021-05-13 03:51:00.000000 UTC,4440.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 01:30:00.000000 UTC,5100.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 11:22:00.000000 UTC,9480.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 12:10:00.000000 UTC,10800.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 03:20:00.000000 UTC,5360.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 03:32:00.000000 UTC,6580.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 11:18:00.000000 UTC,6000.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 10:57:00.000000 UTC,6280.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 11:27:00.000000 UTC,8580.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 11:06:00.000000 UTC,11420.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 02:55:00.000000 UTC,5440.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 03:06:00.000000 UTC,4300.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 10:59:00.000000 UTC,9560.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 03:08:00.000000 UTC,6520.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 03:13:00.000000 UTC,11040.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 12:14:00.000000 UTC,14200.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 04:18:00.000000 UTC,6780.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 02:00:00.000000 UTC,9420.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 11:52:00.000000 UTC,15280.0,TDS LANDFILL
2021-05-13,DEAD ANIMAL,2021-05-17 04:11:00.000000 UTC,80.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-18 12:17:00.000000 UTC,18820.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:20:00.000000 UTC,16640.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:10:00.000000 UTC,16780.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:13:00.000000 UTC,23440.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-12 12:30:00.000000 UTC,8500.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:07:00.000000 UTC,25720.0,TDS LANDFILL
2021-05-13,CONTAMINATED ORGANICS,2021-05-13 11:32:00.000000 UTC,25380.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 11:37:00.000000 UTC,27020.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 10:37:00.000000 UTC,20460.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:25:00.000000 UTC,14960.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 11:23:00.000000 UTC,20780.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:00:00.000000 UTC,14780.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:00:00.000000 UTC,17680.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 11:38:00.000000 UTC,17520.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 01:05:00.000000 UTC,5060.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-17 12:15:00.000000 UTC,15800.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:15:00.000000 UTC,13240.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:25:00.000000 UTC,12860.0,TDS LANDFILL
2021-05-13,SWEEPING,2021-05-13 03:51:00.000000 UTC,14900.0,TDS LANDFILL
2021-05-13,SWEEPING,2021-05-13 09:50:00.000000 UTC,14020.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:34:00.000000 UTC,4620.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:06:00.000000 UTC,18360.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:29:00.000000 UTC,24920.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:20:00.000000 UTC,26020.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:11:00.000000 UTC,19900.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:10:00.000000 UTC,24760.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:10:00.000000 UTC,23240.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:49:00.000000 UTC,7820.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:10:00.000000 UTC,30320.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 04:39:00.000000 UTC,13980.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 11:20:00.000000 UTC,13700.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-18 07:10:00.000000 UTC,12500.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:15:00.000000 UTC,25400.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 04:24:00.000000 UTC,12380.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:04:00.000000 UTC,31420.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:54:00.000000 UTC,9380.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:34:00.000000 UTC,25920.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 01:04:00.000000 UTC,17220.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 04:33:00.000000 UTC,28280.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:44:00.000000 UTC,26440.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:10:00.000000 UTC,23520.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:21:00.000000 UTC,27960.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:05:00.000000 UTC,5880.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:00:00.000000 UTC,22440.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 12:45:00.000000 UTC,28480.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 01:00:00.000000 UTC,21200.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:15:00.000000 UTC,30480.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 01:45:00.000000 UTC,22300.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 01:30:00.000000 UTC,24400.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:45:00.000000 UTC,29460.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 03:30:00.000000 UTC,8780.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 04:07:00.000000 UTC,25860.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:39:00.000000 UTC,22900.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 04:13:00.000000 UTC,28100.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:52:00.000000 UTC,27620.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 02:43:00.000000 UTC,26080.0,TDS LANDFILL
2021-05-13,GARBAGE COLLECTIONS,2021-05-13 01:11:00.000000 UTC,5140.0,TDS LANDFILL
2021-05-13,MIXED LITTER,2021-05-13 01:02:00.000000 UTC,2960.0,TDS LANDFILL
2021-05-13,MIXED LITTER,2021-05-13 12:41:00.000000 UTC,1360.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 03:29:00.000000 UTC,2980.0,TDS LANDFILL
2021-05-13,BULK,2021-05-13 12:23:00.000000 UTC,4580.0,TDS LANDFILL
2021-05-13,SWEEPING,2021-05-13 02:00:00.000000 UTC,,GREAT NORTHERN
2021-05-13,SWEEPING,2021-05-13 11:25:00.000000 UTC,,GREAT NORTHERN
2021-05-13,SWEEPING,2021-05-13 09:15:00.000000 UTC,,GREAT NORTHERN
2021-05-13,SWEEPING,2021-05-13 11:15:00.000000 UTC,,GREAT NORTHERN
2021-05-13,ORGANICS,2021-05-13 05:05:00.000000 UTC,17440.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 05:45:00.000000 UTC,20720.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:39:00.000000 UTC,19360.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:47:00.000000 UTC,15470.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 05:24:00.000000 UTC,14760.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:50:00.000000 UTC,11960.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:35:00.000000 UTC,14140.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:40:00.000000 UTC,14780.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:43:00.000000 UTC,10660.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:03:00.000000 UTC,10980.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:15:00.000000 UTC,10720.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:34:00.000000 UTC,10140.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:19:00.000000 UTC,9880.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:32:00.000000 UTC,11080.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:39:00.000000 UTC,9940.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:33:00.000000 UTC,8320.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:58:00.000000 UTC,4780.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:44:00.000000 UTC,6300.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:37:00.000000 UTC,11440.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:48:00.000000 UTC,14580.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:27:00.000000 UTC,9240.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 11:20:00.000000 UTC,10840.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:55:00.000000 UTC,7660.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 12:10:00.000000 UTC,17320.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:25:00.000000 UTC,7440.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:28:00.000000 UTC,13340.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:52:00.000000 UTC,9540.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:39:00.000000 UTC,12460.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:52:00.000000 UTC,14320.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 12:27:00.000000 UTC,12860.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:28:00.000000 UTC,5860.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 12:33:00.000000 UTC,8460.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:33:00.000000 UTC,4340.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:27:00.000000 UTC,3460.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 12:00:00.000000 UTC,16700.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 03:26:00.000000 UTC,4660.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 12:22:00.000000 UTC,14920.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:34:00.000000 UTC,5380.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 11:33:00.000000 UTC,6300.0,ORGANICS BY GOSH
2021-05-13,ORGANICS,2021-05-13 04:31:00.000000 UTC,15520.0,ORGANICS BY GOSH
